student_id,score,activity_code
343409,779.1721311030524,870891
343445,779.1721311030524,870891
343474,779.1721311030524,870891
343522,779.1721311030524,870891
343556,779.1721311030524,870891
343363,766.8415426084498,870891
343542,754.0707909894026,870891
409202,735.6267079913878,870891
462661,730.4317271585019,870891
342102,714.7723997872931,870891
343503,714.0637470805268,870891
344054,713.4728323735637,870891
343828,709.9430597937778,870891
409158,709.4692070383579,870891
475230,706.4354288738439,870891
343450,704.4614084893284,870891
471173,701.4629002242793,870891
471244,701.4629002242793,870891
2090968,700.2622461486275,870891
1662833,698.8407189600393,870891
465299,697.621299200066,870891
465297,696.1032963469753,870891
464913,692.0445740528435,870891
406059,691.912977198007,870891
409140,690.4888060576122,870891
424788,690.450378574294,870891
465293,689.039741867226,870891
409175,688.7082799893608,870891
1613371,687.7361010830551,870891
1613379,687.2961921563457,870891
409188,687.2422748781562,870891
465073,687.1935677136146,870891
464982,686.4904124901445,870891
1599543,686.417386813806,870891
2090693,686.1092152722465,870891
2085743,685.2998532022675,870891
1616210,685.1083512088688,870891
465076,684.5608631670297,870891
2091082,684.4358495631577,870891
464911,684.0821220286643,870891
2090904,683.2670291414952,870891
409187,682.6735742828703,870891
339645,682.6404818581232,870891
2085925,681.8295091568812,870891
409161,679.4588221799031,870891
465074,679.1490616461264,870891
409154,679.0093406346087,870891
464999,678.9042804623213,870891
1041235,678.2246392508227,870891
461840,678.0524999487707,870891
455316,677.91395982182,870891
337637,677.7007696141582,870891
409173,675.7238205295283,870891
2085921,675.6212349132361,870891
2090800,674.7025574703259,870891
465300,674.1803268460012,870891
2085905,674.1626654348438,870891
409155,672.9050972225972,870891
405938,671.9667762478988,870891
405944,671.9667762478988,870891
337607,670.9861407574449,870891
358647,670.8325946409336,870891
2085865,670.8239371852915,870891
343488,670.8009974500453,870891
343515,670.1696840122927,870891
404530,668.7272902776026,870891
343377,666.3580251503229,870891
389878,666.1375863926172,870891
403861,666.086595691917,870891
401075,666.0364384029613,870891
409191,666.0168531521178,870891
363433,664.699381367034,870891
465181,663.7527181408068,870891
409176,663.7254925545988,870891
409162,663.3967119433353,870891
511330,662.9971125170421,870891
488901,662.0727177564914,870891
438240,660.3829451374069,870891
1022428,658.5994929257124,870891
425689,658.247099659592,870891
377007,657.8448905468047,870891
424896,657.6754228616204,870891
401084,657.615382699614,870891
358628,655.5443828430534,870891
409194,654.8647822714066,870891
436259,653.1015975860623,870891
436530,653.1015975860623,870891
471185,652.2650854597196,870891
436529,651.9079896779376,870891
370304,651.6885527357239,870891
1426414,651.278415033351,870891
436434,650.9051388175513,870891
436637,650.8875676443563,870891
436337,650.713656830306,870891
488659,649.6881257739717,870891
488891,649.6881257739717,870891
436389,649.4249856136385,870891
436549,649.2377895309993,870891
509650,648.9244542665435,870891
436569,648.5886938282282,870891
2085893,648.3616611842276,870891
462720,648.2256198359721,870891
404477,647.5423479825831,870891
436336,647.211404919188,870891
343906,647.1043562396427,870891
436432,646.125253762099,870891
343792,645.3407791667324,870891
436338,644.7767471979183,870891
420703,644.7174615454035,870891
2090981,644.0758959975108,870891
358562,641.4693497106035,870891
409186,641.430664485996,870891
436542,640.8177218103982,870891
446051,640.7243659230736,870891
2085668,640.2210310075303,870891
480470,640.1456883460617,870891
343802,639.6534366427784,870891
339700,639.5171605165763,870891
1006607,639.1457259640326,870891
2091023,638.9074655950126,870891
358613,638.1130748412951,870891
436541,637.418696616375,870891
2085815,637.4018518958131,870891
2085800,637.1775342243576,870891
468051,637.0904354648068,870891
1059085,635.2495868071869,870891
343893,634.4951898228906,870891
442000,634.3529919550341,870891
358541,633.8887185846411,870891
358555,633.2019149424084,870891
436419,632.6445113884273,870891
436411,632.3092672986855,870891
339648,630.783570383095,870891
425671,630.4585681937172,870891
358799,630.285990680132,870891
457137,630.060413176356,870891
344011,629.690947092442,870891
378823,629.2605489579087,870891
465091,629.2312631641387,870891
1651178,627.6559016607273,870891
454340,627.2448657590603,870891
427490,626.9857962812722,870891
475297,625.7777551929365,870891
1554312,625.7195866033912,870891
409193,625.3611732926508,870891
502729,625.3531282710413,870891
1482341,624.5042001746276,870891
457171,624.4296596708228,870891
488744,624.0689664654539,870891
2085821,623.9715342247173,870891
425691,623.3617166792804,870891
343911,623.2253512591417,870891
446062,621.9123290174516,870891
427116,621.3112174195326,870891
2085986,620.1300567794399,870891
399760,619.6199213438435,870891
2085763,619.5797984938436,870891
1322217,619.2925465751204,870891
425682,619.1128246493529,870891
2090930,618.169977175543,870891
464905,617.9172926821823,870891
903885,617.9172926821823,870891
2090867,617.369211170816,870891
343770,617.2672826416542,870891
425672,617.1172442066219,870891
401103,617.0115189171011,870891
339524,616.1140781687486,870891
903877,615.7453198276529,870891
1554318,614.9231056310703,870891
1642832,614.6081770777685,870891
358001,614.5263777886834,870891
485722,614.2706586608216,870891
343462,613.8601447802089,870891
1502913,613.6012472273571,870891
424783,613.5305173946773,870891
512127,612.6991984000455,870891
343818,612.5841579600533,870891
446088,611.6005323948658,870891
358762,611.2830186813811,870891
343927,611.0246347848387,870891
2085839,609.0974302696679,870891
343866,608.7791756009204,870891
1643467,608.5788181499922,870891
344012,608.3944475343274,870891
465283,607.9427726469023,870891
394316,607.5768903012056,870891
498221,607.524170849213,870891
343539,607.3004040570363,870891
2085947,606.7338518141939,870891
351877,606.7113185878108,870891
394299,606.6980305149234,870891
425679,606.5412808142714,870891
485723,605.6919816495392,870891
2085732,605.5476298532321,870891
346150,605.258447012728,870891
343513,604.8549872929522,870891
2086143,604.6764421401898,870891
457206,604.57437093708,870891
430394,604.5137789534297,870891
430417,604.5137789534297,870891
358672,604.4557379525459,870891
509406,604.239170480011,870891
358605,603.7818817643488,870891
424877,603.6922701204026,870891
401105,603.6162437526149,870891
343823,602.1251432710403,870891
1554315,600.7534630229111,870891
343958,600.5634129409543,870891
486938,600.3806216519531,870891
486950,600.3806216519531,870891
394387,599.7791343870267,870891
386198,599.72015849233,870891
446055,599.510705760662,870891
2090648,599.4203978491535,870891
394414,599.2717298009438,870891
385436,598.9134202775164,870891
343902,598.5151424771185,870891
401068,598.4796119589633,870891
2085685,596.4536956414613,870891
424779,596.3327950624572,870891
449781,595.7171363046267,870891
1649324,595.0755463717023,870891
446092,595.0393908298465,870891
498244,594.4845052994632,870891
339529,594.3866478949916,870891
2058805,594.074456334245,870891
343510,593.8730677530132,870891
508931,593.6582255654625,870891
457235,593.522640736404,870891
1355818,593.0489895892667,870891
1503015,592.7464091549645,870891
446052,592.4547307300419,870891
343959,592.2908034373331,870891
394394,591.8081681658024,870891
406910,591.2120708356579,870891
449631,591.2059998905046,870891
486948,591.0612671040828,870891
458932,591.0184645185565,870891
2090950,590.4967581761007,870891
471174,590.3943593414814,870891
403957,590.3353092117127,870891
494677,590.0979225384051,870891
404136,590.0792271990609,870891
508885,589.8464514404235,870891
1613332,589.6781489938066,870891
2090866,589.5675307306163,870891
1613355,589.5340661607185,870891
394339,589.464803235351,870891
2095835,589.4269278333182,870891
471162,589.4050269440461,870891
963057,588.9536483611872,870891
386225,588.4877758248163,870891
357869,588.3414238991518,870891
1613380,588.3248489360284,870891
358880,587.7165873181054,870891
404046,587.6837089564276,870891
459056,587.4073422767316,870891
1503016,587.2106632520824,870891
403841,587.203632663903,870891
358632,586.826589713517,870891
430360,586.8198827463588,870891
504351,586.7442571786016,870891
443151,586.1254114395051,870891
339525,585.4495800767039,870891
983894,585.3587094324861,870891
394442,585.0439415138992,870891
436565,585.0212769097991,870891
2095783,584.5655949854694,870891
504260,583.7365901893027,870891
838586,583.2089010664442,870891
508803,583.0851120392163,870891
424676,582.8191773524536,870891
1036974,582.6138531148404,870891
488312,582.041394325801,870891
431178,582.0185035349515,870891
488829,581.9665661310021,870891
358527,581.8846654714959,870891
1036971,581.8051829782719,870891
2090760,581.4265681250646,870891
1313425,581.1731615706907,870891
399899,581.0789381033228,870891
430323,580.264682368126,870891
404108,580.0786915103608,870891
1007824,579.8248980185853,870891
1426769,579.7895120870197,870891
447555,579.6445345408606,870891
358937,579.5781894093766,870891
392628,579.2045273122341,870891
471261,579.0146627614903,870891
511402,578.9716619531329,870891
378782,578.8645450428388,870891
343919,578.8591188447481,870891
435386,578.7682567122539,870891
343502,578.1598923925886,870891
1883757,577.9240528993196,870891
394276,577.9105452388026,870891
1613406,577.7885284556744,870891
480472,577.7729362509416,870891
394499,577.6577020611202,870891
347885,577.5747622697323,870891
485589,577.1571123722105,870891
1649414,576.6649648419998,870891
487253,576.2803977507613,870891
343930,576.1308709516014,870891
903820,575.9217840261938,870891
2086059,575.9039348324164,870891
469491,575.8676929242799,870891
2091050,575.4755709398332,870891
508732,575.3507541889942,870891
2077047,574.4986261534465,870891
1651940,574.1319217607072,870891
488718,574.074457253897,870891
1599536,573.5723777402558,870891
343900,573.5499888954872,870891
2064025,573.0771331853578,870891
2085693,573.0667786104957,870891
394288,572.8300600036284,870891
394305,572.6464985638041,870891
1313426,572.6341179912866,870891
394365,572.4938792309601,870891
343521,572.1612158607445,870891
350194,572.1048604075388,870891
394335,571.9469257428831,870891
599799,571.4083410001726,870891
2085980,571.2492416831896,870891
345960,570.9296399922463,870891
2085814,570.9194267409503,870891
1681326,570.8957611368369,870891
487259,570.8882289463244,870891
488675,570.6007485180878,870891
601948,570.3518749009672,870891
2085655,569.954812783739,870891
471182,569.9467801852918,870891
394512,569.8246270784502,870891
366222,569.3404904658784,870891
1565047,568.7912731694332,870891
407760,568.2180487354653,870891
399744,568.1491767312907,870891
339419,568.1282639380075,870891
394424,568.0154553471601,870891
394304,567.7476543013381,870891
509629,567.3878122908094,870891
424897,567.1601214075492,870891
1313783,567.0387270502495,870891
343788,566.7441736836784,870891
394327,566.4009872989176,870891
394366,566.1754221978158,870891
370440,566.1629066561795,870891
2085958,566.140125465279,870891
465285,565.9258154237776,870891
394300,565.8297209453277,870891
399786,565.5590191778258,870891
394342,565.4609328047898,870891
424650,565.4319607990228,870891
1613410,565.4193629325532,870891
902242,565.3803141917177,870891
1313148,565.3243589814147,870891
394481,565.2842228829404,870891
436572,565.0943817409475,870891
343507,564.6829294152086,870891
358550,563.6317404748262,870891
394482,563.2908990377974,870891
433416,563.1476427969098,870891
1648848,563.1466084693396,870891
465082,562.7536280200625,870891
498312,562.1973851746628,870891
488692,561.7038456109015,870891
370373,561.5345622550047,870891
346200,561.3488749665389,870891
508811,560.5382438713152,870891
420836,560.3063283726323,870891
350205,560.1409753575698,870891
1063936,559.9535068600524,870891
358756,559.9262143308366,870891
401076,559.9242145300801,870891
343987,559.6664018396868,870891
467114,559.5178043536426,870891
1426156,559.3849840442182,870891
480466,559.2622191070502,870891
1041264,558.8656861832683,870891
343402,558.6772601997378,870891
394272,558.5417009588626,870891
343494,558.5360384262041,870891
471239,558.2897251914493,870891
1643471,557.881649124474,870891
433471,557.832259592821,870891
343511,557.7861897945812,870891
403717,557.1810197140679,870891
399949,556.5452254435932,870891
357956,556.4950140728278,870891
397398,556.2732606146079,870891
2085967,556.0955683406237,870891
394416,555.9433384928375,870891
393493,555.8515651086036,870891
431159,555.640378630766,870891
406986,555.3897926029124,870891
471250,555.0524242228219,870891
394410,555.0355490151018,870891
1681323,554.9863834428431,870891
358023,554.9804725429757,870891
500140,554.6306345735552,870891
480538,554.5998508233952,870891
394403,554.3621330779554,870891
394429,553.7407095770085,870891
1340495,553.7229358957297,870891
487252,553.6422907712977,870891
358583,553.5336761846671,870891
487267,553.504158809435,870891
343839,553.0442711135267,870891
436609,552.2092574253724,870891
424763,551.6828922955591,870891
436280,551.34994653929,870891
487208,550.7883464069009,870891
508752,550.08112940797,870891
1522245,550.0798467422253,870891
394343,549.8739781098024,870891
337577,549.6824726386789,870891
1313781,549.6189897872099,870891
433387,549.5969112777766,870891
465009,549.418353689721,870891
342038,549.3439407155179,870891
350117,549.3146983900442,870891
443036,549.2365528361714,870891
446260,549.1736561226506,870891
436624,548.9246327877388,870891
1024608,548.8261775725688,870891
979434,548.6857596434842,870891
1049520,548.121611692629,870891
488712,547.9792334547344,870891
1325323,547.8358535839303,870891
543576,547.505310893588,870891
2085620,547.2042991310361,870891
488882,546.7781247994483,870891
343413,546.7284915347639,870891
933177,546.4363410988069,870891
2085873,546.3260707777674,870891
1313144,546.1538033776241,870891
1680500,546.0641258397533,870891
903816,545.9608643177608,870891
436561,545.6486836069678,870891
350115,545.5368485410527,870891
1759904,545.4381915458049,870891
343827,545.3527459279832,870891
408694,545.2458433133073,870891
2090873,545.0418410250338,870891
433389,544.8058884839963,870891
433390,544.8058884839963,870891
508746,544.7246202516036,870891
508837,544.372900266536,870891
1049516,544.372900266536,870891
343371,544.1076283746158,870891
508742,543.9391539546253,870891
508780,543.9391539546253,870891
508821,543.9391539546253,870891
954431,543.9391539546253,870891
1019585,543.9391539546253,870891
1080492,543.9391539546253,870891
487213,543.9182917746458,870891
1336284,543.9165975861334,870891
343548,543.7978311270522,870891
399835,543.7361569943438,870891
354068,543.7058361688859,870891
488664,543.4350131134379,870891
476366,543.37085960145,870891
499968,542.1729927724673,870891
403113,541.8977008279578,870891
2085622,541.6180212586148,870891
424652,541.0684365577456,870891
508733,540.6589338596698,870891
1583432,540.3697296347186,870891
488702,540.3611473175727,870891
358814,540.1377458443827,870891
2085766,540.1066332861087,870891
471224,539.9335067382406,870891
358548,539.9037727625795,870891
389866,539.8994962131325,870891
