student_id,score,activity_code
465181,733.748033248378,829530
2085986,720.233898175383,829530
424638,711.3829836292911,829530
2090651,708.2768774956837,829530
418943,696.8981797409255,829530
337607,691.4577928441579,829530
337637,691.4577928441579,829530
455316,690.0452628314157,829530
424788,687.7042179836728,829530
389739,686.2372822311934,829530
389773,686.2372822311934,829530
457227,684.7418878998465,829530
468051,678.7404597259263,829530
370964,677.629698933485,829530
461840,674.31977371163,829530
405944,671.1601797726742,829530
406059,671.1601797726742,829530
2090760,670.5301385139771,829530
424644,666.5300671658222,829530
1674657,665.1726199834866,829530
420922,661.9609441147804,829530
1613379,660.9478674388827,829530
1538137,660.7421258109998,829530
418507,657.6643999083029,829530
358613,655.8721854155799,829530
415447,655.247466956955,829530
2090904,653.7194886551295,829530
350205,652.7049168857544,829530
2090825,650.019751731244,829530
418536,649.3707333554385,829530
902990,648.7577335441157,829530
465285,648.6455614339602,829530
424733,648.6109478039493,829530
418508,648.122423416243,829530
1313148,647.4161275973827,829530
1651178,646.1537340300263,829530
370373,646.1400231080263,829530
424896,646.0022061863671,829530
502811,645.695375883739,829530
2085739,645.5692399077298,829530
358762,644.7511225181265,829530
488744,644.7325734646538,829530
1613937,643.4584247465062,829530
499902,642.2262389189547,829530
1643467,641.7928770602878,829530
511944,641.6163215227624,829530
418832,641.1551691429552,829530
475297,638.944587564673,829530
401075,638.5678728420285,829530
350120,637.7238363768938,829530
488901,636.9791948434068,829530
1322217,636.4600401642508,829530
462720,636.1582322418278,829530
446056,635.860319830125,829530
446086,635.860319830125,829530
488702,634.0115120167914,829530
418876,633.949660892858,829530
418828,633.7754381224887,829530
339645,632.8190640740497,829530
2085792,632.6630438761455,829530
475230,631.8951362505874,829530
469518,631.0879810780164,829530
903027,630.691529509226,829530
477781,630.4321908375966,829530
350039,630.4033377742671,829530
418515,630.2981805341508,829530
418538,628.3786996545643,829530
488718,628.026730577621,829530
1681326,627.5236999894091,829530
504260,627.3835854624415,829530
418574,627.3585718205414,829530
497310,627.2706906199672,829530
1649296,627.1871609445467,829530
903093,626.6657453463902,829530
515324,626.5973225853661,829530
431178,626.366945567021,829530
350255,625.2127700096006,829530
495620,625.206454060994,829530
903091,624.4130610904145,829530
1538136,623.6724692760304,829530
403114,623.5707440163892,829530
1321795,622.9005039119629,829530
1313783,622.8920345320047,829530
418531,622.7988440474545,829530
2085655,622.7448956819691,829530
1613371,622.384892370337,829530
979858,622.218626388152,829530
358541,621.9197009731963,829530
399640,621.8924035091893,829530
2085839,621.8239259599493,829530
1331025,620.3566419530055,829530
429422,618.8758941009058,829530
347885,618.5267373115128,829530
401105,618.0552799243504,829530
401084,617.7692356567874,829530
358670,617.7230369231204,829530
427116,617.6698819284971,829530
447555,617.5587445423901,829530
2085620,617.5284540850364,829530
418829,617.4446479220445,829530
2085958,616.6817557034407,829530
903015,616.3275133958609,829530
445915,616.1569035914499,829530
358566,616.1290703144524,829530
1036971,616.02562228147,829530
488891,615.2602659145925,829530
424877,615.0840138531137,829530
438240,614.936228206883,829530
418857,614.8884956585596,829530
1643473,614.785029779638,829530
350114,614.6599087271408,829530
480472,614.6225175853335,829530
418847,614.0050810355838,829530
