student_id,score,activity_code
343540,785.1828598086059,829532
412886,748.3546586960788,829532
343409,737.285126325487,829532
2095786,735.0905044753737,829532
2090806,725.1279830601993,829532
343431,714.9162489417812,829532
381942,710.2127115635981,829532
2090833,709.5600621047722,829532
2085687,708.2907246736494,829532
370964,706.7427201858179,829532
499000,706.4660150992538,829532
1565075,704.8553626153084,829532
376971,704.7836452770186,829532
412549,704.2482710472179,829532
341875,703.1531599081654,829532
2085858,699.3151414996665,829532
454340,697.7961952233054,829532
432905,697.0311567205215,829532
502076,696.9951373789346,829532
2085623,696.4841497922112,829532
1680501,696.4832762610106,829532
443117,696.1238840321345,829532
404530,694.775891258966,829532
343516,694.7455448288648,829532
343965,694.0493133503118,829532
600940,693.8528775623666,829532
2090921,692.2092581977555,829532
343515,691.6995680038465,829532
464984,691.5064094775171,829532
1325260,691.2669334132916,829532
2090868,691.0991811182927,829532
343824,691.0501984563191,829532
358635,690.4362995775938,829532
476437,689.1114093971939,829532
2085829,688.8611307380403,829532
343520,688.1249885594257,829532
429779,687.936851341881,829532
433402,687.4482560461024,829532
392589,687.0711937615795,829532
411695,686.9558848516132,829532
343792,686.5526905169824,829532
343490,686.248683636044,829532
339683,685.844020846322,829532
428976,685.8217083364473,829532
357734,685.5275261259503,829532
513590,684.8540244173627,829532
2085900,684.1564995130834,829532
344054,684.0460975121932,829532
378823,683.812687708346,829532
478242,682.8480838597055,829532
411690,682.7807235736664,829532
1613383,682.3848031617608,829532
406902,681.3397028602582,829532
512111,680.8692390994429,829532
343538,680.3652657523644,829532
446351,679.7383845367508,829532
343450,679.0249384976914,829532
406843,678.9132589002804,829532
1091174,678.0358038792333,829532
406860,677.5576318177299,829532
2090708,677.1366885620347,829532
358812,677.1352737765676,829532
2090863,675.8248665081703,829532
343464,675.4330153990442,829532
2085877,675.3817276077723,829532
513771,674.9203576863504,829532
902215,674.8783929408459,829532
499014,674.6182028877848,829532
343802,674.3594060661026,829532
446348,673.5644373805636,829532
2085579,673.5448728572361,829532
836374,672.8734646038185,829532
396182,672.625978276773,829532
407237,671.1625650035913,829532
404477,670.9248493063818,829532
343682,670.8316901749031,829532
920562,670.3120728148353,829532
427113,669.229106577732,829532
420873,668.7220520331692,829532
350415,667.8404870106281,829532
499015,667.7878593722606,829532
2090688,667.6874001955896,829532
446233,667.657960980784,829532
437218,666.6338379349368,829532
409402,666.493723779288,829532
343930,666.1117062356122,829532
2085600,664.7733681049093,829532
343488,664.7669947719464,829532
836356,664.5234882429847,829532
505860,663.6665282595228,829532
424798,662.5865821007616,829532
412224,662.2528734637651,829532
363433,662.2079465748714,829532
502061,662.0960373956433,829532
502087,662.0960373956433,829532
502089,662.0960373956433,829532
2095591,661.0362184881242,829532
2085928,660.9802196016698,829532
396269,660.7932735529223,829532
543618,660.4102800786235,829532
339485,660.3102139606267,829532
343507,659.9343703083055,829532
485562,659.7473208537097,829532
343539,658.8951083956649,829532
330176,657.9350580335054,829532
370488,657.6420805404885,829532
446406,657.2459657375209,829532
474371,656.764446428261,829532
1680504,656.1632513010334,829532
920567,655.9226363071652,829532
343906,655.4538885026908,829532
2085948,654.131927557459,829532
501515,653.0787940582921,829532
2095835,650.3416630138138,829532
370473,649.909925404374,829532
393502,649.6614657405532,829532
343614,649.3018739448446,829532
389878,648.3377513984587,829532
343565,648.2560324647552,829532
2086174,647.9252694618618,829532
401083,647.4720616178065,829532
343413,647.2283306504064,829532
494001,647.1735393920778,829532
389757,647.1306652305968,829532
399654,646.8635078802795,829532
2086194,646.1843361987623,829532
396219,646.0986773638815,829532
430545,645.8220140481147,829532
443100,645.6967082231588,829532
406884,645.6936235234907,829532
357816,645.548639763266,829532
499016,644.8456268535213,829532
920550,643.65852491576,829532
1585384,643.6188291396734,829532
1613406,643.5971200239736,829532
411917,643.2488511199259,829532
1599539,642.5453350197523,829532
1503017,642.4807077786396,829532
343494,642.1625910643081,829532
493925,641.79613310897,829532
443322,641.6719026253936,829532
1680479,641.5456742494599,829532
436204,641.3178735224271,829532
442000,641.2951991372607,829532
929951,641.1980605907852,829532
836369,640.5991816667906,829532
836373,640.5991816667906,829532
370487,640.4499937812748,829532
370457,640.0985579253161,829532
343420,639.8641498557962,829532
343371,639.8270737950694,829532
513772,639.805730524208,829532
499037,639.614252172138,829532
343942,639.4418072155879,829532
512068,639.1317734957127,829532
404454,639.0098068839712,829532
412510,638.9822228698155,829532
443319,638.736874008529,829532
413033,638.4926661482872,829532
2085891,638.4333900809812,829532
392605,638.3167383666156,829532
1680484,638.1418281375497,829532
358562,638.0279967461063,829532
494073,638.0182408274259,829532
836370,637.6955812927797,829532
836375,637.6955812927797,829532
836377,637.6955812927797,829532
836389,637.6955812927797,829532
836405,637.6955812927797,829532
836409,637.6955812927797,829532
836419,637.6955812927797,829532
836456,637.6955812927797,829532
469635,637.5431912587945,829532
494010,637.5316775886293,829532
351767,637.4670576568244,829532
509635,637.4362665443451,829532
339489,636.5037904247042,829532
370440,636.444070535827,829532
351547,636.4086654948704,829532
2091021,636.0888936851029,829532
343828,635.945839694589,829532
2086037,635.8364644400997,829532
1502913,635.8298512292606,829532
407157,635.7734061298703,829532
351617,635.6863894060198,829532
343987,635.1727635002197,829532
480051,635.1059249340335,829532
434333,634.9134588519267,829532
836376,634.5017553555269,829532
836478,634.5017553555269,829532
343927,634.1956929559454,829532
342038,633.907883159349,829532
927844,633.848120122733,829532
351544,633.6702033296234,829532
428966,633.6133801539029,829532
343493,633.3809434800555,829532
1008361,633.0842076286752,829532
446301,632.7893863608889,829532
509360,632.3567936674416,829532
2085890,632.3315644694404,829532
437216,632.203139897584,829532
343498,632.0253090507545,829532
485449,631.772305700247,829532
358768,631.7457410062038,829532
343513,631.4711917518607,829532
351588,630.9746949393565,829532
836358,630.9070853984638,829532
836381,630.8544231785839,829532
412492,630.8053504102911,829532
497823,630.6743029903279,829532
370489,630.6144345346719,829532
1586935,630.423427629916,829532
1008362,630.2872558458679,829532
836275,630.0733961900569,829532
425727,629.6899253494607,829532
351541,629.5294472776638,829532
460618,629.2307140625273,829532
1522240,629.1701349093239,829532
370374,629.0939751462984,829532
433407,628.9557543825699,829532
343902,628.9332776518961,829532
351587,628.6014391443202,829532
2085852,628.4439720937992,829532
950141,628.4305788951364,829532
493849,628.0985090522558,829532
443575,628.0492301524539,829532
343403,627.8470490541703,829532
358535,627.6301764187119,829532
351527,627.5508868525259,829532
2090950,627.1338716574157,829532
351590,626.954740251451,829532
443540,626.6076290528677,829532
351614,626.5577468154937,829532
1680503,626.485525252473,829532
440149,626.4346712763243,829532
339648,626.21931485851,829532
399756,626.1924182412174,829532
437217,626.1780179439095,829532
433521,626.1665429562365,829532
1332556,626.1309912673111,829532
446261,626.0981599108752,829532
351540,626.0417603206408,829532
433459,626.0288831676362,829532
920563,625.7637913242612,829532
343911,625.763701685119,829532
446345,625.7373165543324,829532
343542,625.711359201805,829532
