student_id,score,activity_code
487593,772.7905489549387,829540
390586,760.4241636431757,829540
396681,755.4957459848472,829540
363584,752.3723026569988,829540
363738,752.3723026569988,829540
390584,750.1690585380793,829540
487534,747.0338862419978,829540
390569,744.0547009525317,829540
2096702,744.0521713447697,829540
390571,743.7449711369945,829540
390577,739.152072609322,829540
1330874,738.2311199929443,829540
390727,733.4493882514395,829540
2085566,730.7888927458987,829540
433303,729.4933774571122,829540
390580,725.28252022587,829540
433320,721.527871401955,829540
453062,720.9209285682703,829540
453068,720.9209285682703,829540
374127,719.4706472641184,829540
432922,718.9768415161519,829540
2085835,718.0310779554998,829540
390576,717.6893459035455,829540
2090872,717.5401850289581,829540
2090938,714.7678437955399,829540
598974,712.048909677215,829540
941812,710.998562691327,829540
407537,710.7343120650485,829540
338857,710.4793907561999,829540
941377,708.9075378078735,829540
2090723,708.5383058028958,829540
2085615,706.694515875235,829540
1041235,705.6501998014494,829540
378777,705.5455170114212,829540
2090842,704.3046762266948,829540
385365,703.1009588303024,829540
416958,702.1967045836715,829540
2090894,700.677319214783,829540
452926,698.665953271087,829540
1063874,696.6630496703891,829540
349868,695.7512955521602,829540
390728,695.6388780807611,829540
543554,695.6188120663894,829540
454438,695.092263471441,829540
372713,693.6377146100824,829540
386205,693.1703018830731,829540
2091082,692.9252133812674,829540
487592,692.6739563791235,829540
1662599,690.8678251889648,829540
432910,690.399315377175,829540
2091114,689.0380616222928,829540
390567,688.9925369812956,829540
348792,688.4383032717656,829540
2090847,688.216662361606,829540
492784,687.3260322939414,829540
598850,687.2190807625902,829540
2095622,686.5204657089537,829540
2090744,686.4210619937085,829540
2096710,686.3289303112906,829540
385359,685.6034625928811,829540
2091029,685.5956446232117,829540
2090880,685.4720435021084,829540
2090698,685.3588688929483,829540
2091103,685.332561896365,829540
338716,684.9069606309398,829540
361654,684.6645663186337,829540
338493,684.6643229536312,829540
1583460,684.6643229536312,829540
358560,683.5091557426839,829540
2090883,683.1588014971667,829540
416800,682.9902763788543,829540
366731,682.4707255356216,829540
599718,682.2440143042973,829540
417004,681.2542912582585,829540
394482,681.1452377893427,829540
2091097,680.9708333058599,829540
